0,1,2,3,4
-2.612581273551044,3.110128962796043,0.11569716225098414,1.8125728863453614,-2.430355975902698
0.207250390248699,1.0576009632073828,-0.8779109488944334,-1.3381248178100833,-1.3399145330672175
0.2513316983652482,1.0264128943905935,-0.9964187660233359,-1.38343448467523,-1.2148172306302198
1.9237698733725335,-1.3273507343455018,1.9935577634904984,-2.3429267190509053,-2.2405892133623406
-0.5292281320361631,0.11417319095611717,1.695589202548058,0.7776605946288729,-1.3020590937647423
-0.503809353594674,1.5693859367952956,-0.7260051188243561,-0.5335599253676048,-1.4988429885921744
1.4492242514619487,-0.6840183214834242,0.70016511619226,-2.0267296026958115,-1.4290296766779944
-0.49504221491469913,0.9582293645319608,0.2937282551324696,-0.018443600085234158,-1.4455532652271819
-1.2916201769996332,1.8183038370450029,-0.4514197240740536,0.6540499848583465,-1.188584341406352
-0.7697080222781423,2.083167100221774,-2.195065725136433,-0.46686645185926445,-0.5398090697877009
0.16845240579272644,0.9314615226427935,-0.4245265878071116,-1.16909700080388,-1.5325401732915847
-2.1990066132394532,2.0509047587161775,0.40620289439510593,2.0479272811170053,-1.3062083991022917
-1.620537109616045,2.204579673357404,-1.0201155218071167,0.9144030877070939,-0.8630036192282697
0.4024668089315163,0.46037884550083225,-0.03959840773673218,-1.1676179158467357,-1.373271745977049
-3.0019036617225883,3.898395860712686,-2.264075875009315,1.8867951739153976,-0.8501702751689393
-2.6604743524457484,3.7784567192641463,-0.9082691979503918,1.314850158260085,-2.533653701146745
0.5746652872053216,-0.5693884030147771,0.3332302506190049,-0.5239962308286168,-0.06390805586253923
0.557247100434669,0.7093932168357476,-1.1549296457265599,-1.633566329070042,-0.8646306050576389
-0.08675783927447049,-0.853655224694247,0.5886538976115618,0.9388823652394483,1.0997917985066483
-0.7948748089673122,-0.2969966472773011,1.8335138817920864,1.64471586724982,-0.3125227084117922
-1.5430702115568105,1.5478559974718864,-2.1075229348787388,1.4455341850816286,1.4283380685905398
-0.6750996345831886,1.9872825004304135,-2.1500716623444283,-0.5506431202557311,-0.5357724026619979
-1.6071519519450361,1.1992864889080939,-0.20117563372796154,1.8035743064947125,0.1409122092241174
-0.479851511970885,1.5414880540824962,-0.8249687211641413,-0.5462127480342063,-1.3733915317550476
1.353037889330847,-2.5179961016669092,1.7477226413026306,-0.1639674109391025,1.0423587210372687
-2.104102586837726,2.1021547435332053,-0.7326395417317324,1.8794385294006357,-0.31825739003356657
-0.2463160393584561,1.252017078888431,0.4048715732026016,-0.7551277302989996,-2.4562471325631208
-1.358829438946014,0.9493959111373214,1.5682653023250126,1.5051120473620907,-1.6117428540052114
-0.35331323496952155,1.344483250926507,-1.2821720629887898,-0.5690814121492203,-0.6869936554531998
-1.366122468980293,1.34846355323125,-2.0066870137140276,1.3070569282641145,1.455915991985508
-2.289405719567505,2.8739131306048122,0.38178164944820203,1.4347144326502916,-2.708472459479017
-1.8318798670506653,1.9251308291345146,-1.325901415423202,1.5784315516889282,0.2772268016565469
-1.2810344956447488,1.2680002663824677,0.4646280251573214,1.1130700694013924,-1.1419714773421052
-1.6503007456596095,2.2146709099410677,-2.5894158587354337,1.032167514085646,0.8309348841010505
-2.0281125301260414,1.5290610504479958,-1.09921293347345,2.3005294835219665,1.049240698825773
-2.5047808007325707,2.2860165629388387,1.0961385641680752,2.350600696775656,-2.068554237031849
-0.6191326810395549,1.8203398253848069,-1.6422908697474745,-0.51825992610062,-0.8384191024902703
-2.3040200507909763,1.767012274655212,-1.9262479670199906,2.616700528741331,1.8575856897369878
0.572111185750803,-1.368690247891911,-0.8618715448023051,0.292990180475042,2.7198522258695403
-2.03467216346958,2.488736636006782,-1.0925200737328569,1.4036621757922776,-0.7578824025681001
1.7442142167656358,-1.0250947478084484,0.01428929443253013,-2.2096189133441433,-0.45659953372349016
-0.8909009186812569,0.45815413417543005,1.2442592702725543,1.1322975994402238,-0.9772608958775404
1.483677973044537,-0.36974705679272124,-0.7943669242886549,-2.3174666733616966,-0.4755205404740621
-1.3305360102575614,2.2885945448921796,-1.6802937821483963,0.33698260947637215,-0.7124365751676784
-0.6894579796077696,0.8871388427228136,-2.246797224158244,0.5215251184660991,1.6605394600512464
-0.8812029221884403,0.4221999108982508,-1.2334174655058767,1.264013366328001,1.7178561449500094
-2.876098561143895,3.6157191346170254,-1.6659114102968882,1.8972314898613059,-1.1260304484660417
0.12330494854928145,1.1624870399602958,-2.0014626624200695,-1.2320907446418747,-0.22597371734204996
-3.915903030138927,4.139099758891124,-2.153830543363985,3.31985222877136,-0.1775635755502155
-2.238103236968121,1.437356442191503,1.9193547578269978,2.6295824547879523,-1.7091281308387867
-2.390976177857136,3.080405375909111,-0.488827525247701,1.4649100118870813,-2.03163622250421
